follower_count,following_count,account_age_days,verified_flag,source_type,user_id
517,372,186,0,User,46948
3207,745,998,0,User,46949
2881,981,896,0,User,46950
2976,1236,340,0,News Outlet,46951
5659,2018,2276,0,Influencer,46952
268,588,164,0,User,46953
1595,464,1312,0,User,46954
892,2274,2769,0,User,46955
3734,81,2915,0,News Outlet,46956
333,1544,364,0,User,46957
289,654,287,0,User,46958
4550,1030,1341,0,News Outlet,46959
1214,620,328,0,Influencer,46960
4470,1966,147,0,User,46961
98,1224,1164,0,News Outlet,46962
3765,1105,3513,0,User,46963
4177,267,678,0,User,46964
1363,720,128,0,Influencer,46965
391,780,1392,0,User,46966
2930,1407,1185,0,User,46967
23,125,1367,0,User,46968
2516,754,1577,0,User,46969
4062,1049,935,0,User,46970
1407,1100,325,0,User,46971
595,1439,1287,0,Bot,46972
1604,28,3073,0,User,46973
1292,883,236,0,User,46974
1027,1102,296,0,User,46975
296,801,549,0,News Outlet,46976
4903,1410,489,0,User,46977
2488,555,1400,0,Influencer,46978
736,47,554,0,User,46979
219,1,2861,0,Bot,46980
1162,2453,1553,0,Bot,46981
2614,1746,366,0,User,46982
1693,712,113,0,News Outlet,46983
1540,452,2672,0,User,46984
491,471,2743,0,Influencer,46985
499,587,65,0,User,46986
801,1636,427,0,Influencer,46987
832,251,2368,0,Influencer,46988
2374,1142,111,0,Bot,46989
3691,849,1370,0,User,46990
4285,231,2595,0,User,46991
752,556,1520,0,User,46992
2232,702,1409,0,Bot,46993
1425,118,1061,0,User,46994
2517,552,131,0,User,46995
4671,328,327,0,User,46996
2995,173,870,0,User,46997
653,1401,513,0,News Outlet,46998
1935,217,359,0,User,46999
2433,362,1718,0,User,47000
1876,1439,205,0,User,47001
2138,687,1678,0,User,47002
3509,1539,690,0,User,47003
924,500,2343,0,User,47004
1703,1443,291,0,User,47005
2753,680,847,0,User,47006
1990,97,529,0,User,47007
3257,870,843,0,User,47008
3293,1337,59,0,User,47009
40,487,2680,0,User,47010
1008,275,1072,0,News Outlet,47011
2017,780,1510,0,Bot,47012
274,2052,618,0,User,47013
6441,598,778,0,User,47014
1682,906,1109,0,Bot,47015
2894,1569,800,0,User,47016
3137,1002,1554,0,User,47017
2219,217,1309,0,Influencer,47018
5316,1157,468,0,User,47019
2152,1026,2515,0,User,47020
193,1438,1841,0,User,47021
1408,390,895,0,User,47022
3625,1124,759,0,User,47023
523,221,1534,0,Bot,47024
2657,720,256,0,User,47025
1088,169,1492,0,News Outlet,47026
1593,15,928,0,User,47027
170,669,640,0,User,47028
1025,1290,173,0,User,47029
2507,105,2001,0,User,47030
1019,1265,262,0,Influencer,47031
2633,1416,1509,0,Bot,47032
1655,161,360,0,User,47033
742,1231,2621,0,News Outlet,47034
4462,565,1183,0,User,47035
3443,1205,1343,0,User,47036
3328,280,1169,0,Bot,47037
5411,214,1150,0,User,47038
1330,894,1104,0,Influencer,47039
955,1294,2513,0,User,47040
609,358,1536,0,User,47041
191,301,577,0,Influencer,47042
616,1209,227,0,Bot,47043
4300,1446,435,0,News Outlet,47044
3357,625,831,0,User,47045
2904,429,709,0,User,47046
1502,1030,799,0,User,47047
157,41,974,0,User,47048
3094,370,607,0,User,47049
1730,933,2400,0,User,47050
2913,716,2082,0,User,47051
3263,781,454,0,User,47052
2805,448,467,0,User,47053
1657,470,274,0,User,47054
2764,2263,601,0,User,47055
8372,2017,1328,0,User,47056
2560,1275,735,0,Bot,47057
4371,697,2954,0,Influencer,47058
884,1681,255,0,User,47059
1922,1059,1990,0,User,47060
3991,64,192,0,User,47061
1247,74,1038,0,User,47062
4526,1126,1509,0,User,47063
1712,783,1880,0,News Outlet,47064
415,1419,704,0,User,47065
193,301,1923,0,User,47066
285,695,592,0,User,47067
678,741,1786,0,Bot,47068
2497,2275,3497,0,User,47069
773,383,1003,0,User,47070
3943,85,414,0,News Outlet,47071
1980,741,72,0,User,47072
5186,1649,1099,0,User,47073
2222,4,2721,0,News Outlet,47074
1489,425,1818,0,Influencer,47075
3784,836,533,0,Influencer,47076
717,2322,2173,0,User,47077
3565,845,280,0,User,47078
6435,12,2495,0,Influencer,47079
3285,965,1563,0,Bot,47080
1017,2540,1886,0,User,47081
3349,999,1297,0,User,47082
1286,478,81,0,Bot,47083
1524,1419,1195,0,User,47084
6333,1008,1434,0,News Outlet,47085
1382,398,362,0,Influencer,47086
3307,492,527,0,User,47087
414,1214,1509,0,User,47088
16,1376,149,0,User,47089
2172,418,2244,0,Influencer,47090
3893,71,481,0,User,47091
2827,714,1588,0,User,47092
2948,447,1231,0,Bot,47093
493,830,1212,0,Influencer,47094
62,547,1882,0,User,47095
2147,323,340,0,User,47096
441,853,1275,0,User,47097
971,785,1585,0,User,47098
48,258,950,0,User,47099
1637,119,39,0,User,47100
1267,2092,2335,0,User,47101
4539,335,415,0,User,47102
2099,987,2095,0,News Outlet,47103
1887,317,477,0,User,47104
1588,1188,1020,0,User,47105
2237,1079,943,0,User,47106
370,716,1583,0,User,47107
397,412,409,0,User,47108
717,429,913,0,User,47109
818,1299,883,0,User,47110
157,1122,1197,0,User,47111
2219,127,2116,0,User,47112
4784,324,898,0,User,47113
6558,737,347,0,User,47114
1307,1201,2934,0,User,47115
465,1186,1588,0,Bot,47116
3540,707,163,0,User,47117
1737,1487,69,0,News Outlet,47118
667,1573,3013,0,Influencer,47119
702,126,1964,0,User,47120
3337,1161,400,0,User,47121
2465,384,77,0,News Outlet,47122
282,494,2041,0,User,47123
5054,1431,30,0,Influencer,47124
5698,828,337,0,User,47125
4225,788,2028,0,User,47126
2596,508,4073,0,Bot,47127
388,1394,1213,0,User,47128
3139,2095,2538,0,Influencer,47129
1109,633,486,0,News Outlet,47130
332,946,1842,0,Bot,47131
2438,142,54,0,User,47132
2011,1057,605,0,User,47133
2509,232,1213,0,News Outlet,47134
1072,1327,121,0,User,47135
6718,494,1078,0,User,47136
2230,1542,1787,0,News Outlet,47137
1283,1291,445,0,User,47138
610,2197,1009,0,Influencer,47139
221,1332,175,0,User,47140
2880,64,559,0,User,47141
464,1872,1501,0,User,47142
5848,689,2381,0,Bot,47143
2176,769,1337,0,User,47144
4331,1818,726,0,Bot,47145
6183,798,2046,0,User,47146
158,1441,362,0,User,47147
2317,1,1628,0,User,47148
166,856,307,0,User,47149
806,558,2273,0,User,47150
4172,263,47,0,User,47151
1557,635,2042,0,Influencer,47152
1470,403,869,0,Bot,47153
1143,2037,1127,0,News Outlet,47154
1962,874,188,0,User,47155
2526,2045,614,0,Bot,47156
3572,1337,1126,0,User,47157
1096,504,3992,0,User,47158
2794,181,2750,0,Bot,47159
796,204,1143,0,User,47160
1944,822,236,0,Influencer,47161
2428,175,919,0,User,47162
3090,218,524,0,Bot,47163
2929,978,1330,0,User,47164
3220,1111,2623,0,User,47165
327,485,1048,0,User,47166
1346,1287,257,0,User,47167
963,366,545,0,User,47168
3550,335,3276,0,User,47169
1069,2222,1502,0,User,47170
619,588,43,0,Bot,47171
2787,1125,59,0,User,47172
2448,1252,1062,0,User,47173
3613,2080,5092,0,User,47174
682,541,3515,0,Bot,47175
122,514,872,0,User,47176
5821,594,439,0,Influencer,47177
4461,320,817,0,Bot,47178
1518,2700,2006,0,News Outlet,47179
8146,431,512,0,User,47180
1855,1658,1972,0,Influencer,47181
1483,534,314,0,User,47182
1414,892,129,0,User,47183
488,959,100,0,Bot,47184
3208,544,992,0,User,47185
4046,468,1680,0,News Outlet,47186
3046,1076,2716,0,User,47187
406,301,2054,0,User,47188
1071,34,3073,0,News Outlet,47189
4978,782,229,0,User,47190
720,1324,855,0,User,47191
5045,119,1090,0,User,47192
1028,609,992,0,User,47193
1844,192,1426,0,User,47194
3593,1391,1716,0,User,47195
316,780,2277,0,User,47196
33,1609,3199,0,User,47197
1282,693,2165,0,User,47198
3769,342,89,0,Influencer,47199
1416,1556,250,0,User,47200
1855,514,3701,0,News Outlet,47201
1286,1509,3797,0,User,47202
1082,162,1657,0,User,47203
1741,1245,7,0,User,47204
756,1276,25,0,User,47205
1337,924,2463,0,User,47206
504,934,353,0,User,47207
1556,632,884,0,User,47208
235,1619,741,0,User,47209
552,930,63,0,Bot,47210
3914,885,2134,0,User,47211
1789,247,1166,0,News Outlet,47212
3168,76,1158,0,User,47213
3433,460,1256,0,User,47214
1567,1512,905,0,Bot,47215
3083,96,800,0,User,47216
2875,800,924,0,User,47217
659,220,2468,0,User,47218
3778,1155,1072,0,News Outlet,47219
502,378,2603,0,User,47220
1906,2080,1275,0,News Outlet,47221
1223,387,2627,0,User,47222
1585,1465,1079,0,User,47223
922,1898,931,0,User,47224
2093,17,313,0,User,47225
4198,151,502,0,User,47226
1806,635,372,0,Bot,47227
534,2362,983,0,User,47228
2909,237,1618,0,Influencer,47229
802,1487,1654,0,User,47230
501,991,186,0,User,47231
2121,231,383,0,News Outlet,47232
2709,105,605,0,Influencer,47233
2016,1864,1108,0,User,47234
390,1580,836,0,User,47235
1032,1806,567,0,User,47236
4508,831,511,0,User,47237
3566,181,1484,0,User,47238
1192,1357,295,0,User,47239
3443,55,3624,0,User,47240
308,272,4742,0,User,47241
62,1498,3071,0,Bot,47242
1077,73,263,0,User,47243
96,121,515,0,Influencer,47244
2608,774,1766,0,Influencer,47245
2148,1558,954,0,User,47246
702,950,1897,0,Bot,47247
740,777,2425,0,User,47248
523,1413,283,0,User,47249
614,385,71,0,News Outlet,47250
1802,353,460,0,User,47251
161,673,584,0,User,47252
6512,1098,76,0,User,47253
4563,2140,1611,0,News Outlet,47254
323,2,312,0,User,47255
4629,188,1428,0,Influencer,47256
3146,2190,1213,0,Bot,47257
2371,82,309,0,User,47258
190,408,177,0,User,47259
2638,402,591,0,Influencer,47260
4420,633,921,0,User,47261
7014,1464,2480,0,User,47262
1554,908,411,0,Bot,47263
3360,686,3648,0,User,47264
3099,292,1108,0,User,47265
3687,337,3182,0,User,47266
2514,1211,132,0,Influencer,47267
4003,150,472,0,Influencer,47268
497,495,1398,0,User,47269
3730,335,1301,0,Influencer,47270
1084,162,633,0,User,47271
791,1279,1098,0,Bot,47272
4603,30,1107,0,User,47273
3015,131,2775,0,User,47274
3001,496,359,0,User,47275
1605,605,2235,0,Influencer,47276
454,752,627,0,User,47277
1527,663,173,0,Bot,47278
995,521,629,0,User,47279
4210,1587,510,0,Bot,47280
3013,2370,68,0,User,47281
1802,1742,1613,0,User,47282
1484,211,167,0,User,47283
515,81,299,0,Bot,47284
1810,684,40,0,User,47285
1588,871,253,0,User,47286
2376,2008,201,0,User,47287
2610,1320,160,0,User,47288
1905,643,536,0,User,47289
5307,7,2177,0,User,47290
961,743,1123,0,User,47291
4296,327,162,0,Influencer,47292
1111,1129,330,0,Bot,47293
177,273,1014,0,Bot,47294
2016,1609,344,0,User,47295
4600,540,249,0,User,47296
3587,2203,1474,0,News Outlet,47297
1878,663,273,0,Influencer,47298
1934,590,36,0,User,47299
7189,1532,1272,0,Bot,47300
656,29,444,0,News Outlet,47301
4261,409,1246,0,News Outlet,47302
353,703,707,0,User,47303
7599,136,483,0,User,47304
373,1451,1414,0,Bot,47305
524,956,799,0,News Outlet,47306
836,12,904,0,User,47307
1351,1386,1724,0,User,47308
129,783,1313,0,User,47309
490,474,635,0,User,47310
4703,746,2244,0,User,47311
2635,330,104,0,User,47312
395,1665,3224,0,Influencer,47313
5631,930,268,0,User,47314
3398,87,1924,0,User,47315
2448,102,1573,0,User,47316
871,333,1041,0,Influencer,47317
118,907,1880,0,User,47318
1709,1534,1469,0,News Outlet,47319
6865,58,828,0,User,47320
5355,1291,3340,0,Influencer,47321
124,558,959,0,User,47322
858,316,740,0,User,47323
1099,235,1827,0,Bot,47324
806,397,1490,0,User,47325
424,105,1545,0,User,47326
327,743,253,0,Bot,47327
214,1437,2123,0,User,47328
606,1519,1452,0,User,47329
2242,1763,1310,0,User,47330
2180,592,1308,0,Influencer,47331
2218,718,1520,0,User,47332
361,111,733,0,User,47333
2353,1069,790,0,User,47334
1258,1400,1434,0,User,47335
3848,1056,1990,0,User,47336
1390,1754,787,0,Influencer,47337
3703,1028,2112,0,News Outlet,47338
1034,158,647,0,Bot,47339
709,712,2682,0,News Outlet,47340
5492,587,1543,0,News Outlet,47341
3660,164,1329,0,User,47342
2688,210,271,0,Bot,47343
1525,304,588,0,User,47344
4577,992,407,0,Bot,47345
4164,449,559,0,News Outlet,47346
68,1499,595,0,User,47347
1161,13,1072,0,User,47348
2695,382,1031,0,User,47349
2512,1667,2206,0,User,47350
7778,1209,329,0,Influencer,47351
1093,349,2262,0,User,47352
3646,748,330,0,User,47353
641,1107,1659,0,User,47354
4030,454,924,0,User,47355
812,959,1936,0,User,47356
259,1660,1842,0,User,47357
1209,1400,2772,0,User,47358
6235,695,1345,0,News Outlet,47359
4209,978,489,0,User,47360
1957,1184,868,0,User,47361
3361,706,2095,0,User,47362
3026,1325,1840,0,User,47363
840,276,2775,0,User,47364
1210,417,3285,0,User,47365
2132,2065,679,0,Influencer,47366
1840,60,1138,0,User,47367
486,404,3396,0,User,47368
1856,700,1644,0,User,47369
1721,57,1651,0,Influencer,47370
5199,209,126,0,Bot,47371
2744,1837,845,0,User,47372
450,339,1605,0,User,47373
2856,854,175,0,News Outlet,47374
1032,1295,977,0,User,47375
3639,703,2211,0,User,47376
2248,361,254,0,User,47377
3233,213,2426,0,User,47378
985,525,809,0,User,47379
2759,425,321,0,User,47380
4396,2221,2409,0,User,47381
1437,486,2226,0,User,47382
2301,461,617,0,User,47383
408,1489,2017,0,News Outlet,47384
3050,682,2540,0,User,47385
1362,1066,98,0,User,47386
4820,244,2452,0,User,47387
5731,412,44,0,User,47388
2151,171,839,0,User,47389
337,517,489,0,Influencer,47390
31,1071,404,0,User,47391
4198,36,609,0,Influencer,47392
1008,377,967,0,User,47393
579,97,1764,0,User,47394
2803,2241,497,0,User,47395
593,1713,2139,0,User,47396
3278,1582,2091,0,User,47397
1052,965,90,0,User,47398
88,1061,2054,0,News Outlet,47399
3664,2,2756,0,User,47400
737,1553,1871,0,User,47401
1917,327,741,0,User,47402
483,328,2242,0,User,47403
2977,142,616,0,News Outlet,47404
491,944,1334,0,User,47405
90,911,2513,0,User,47406
6566,334,1562,0,User,47407
2874,1274,896,0,User,47408
1456,224,1871,0,User,47409
18,671,472,0,User,47410
6634,504,1643,0,User,47411
1427,901,1019,0,News Outlet,47412
5589,344,0,0,User,47413
82,2168,1246,0,User,47414
1867,949,2442,0,User,47415
47,153,1308,0,User,47416
3528,1239,1348,0,Bot,47417
2740,1193,559,0,User,47418
1223,346,1793,0,User,47419
992,13,2759,0,User,47420
3632,555,424,0,User,47421
2640,1486,1578,0,User,47422
3702,1698,3791,0,Influencer,47423
3920,1263,862,0,Bot,47424
1897,1494,639,0,User,47425
360,147,1922,0,Influencer,47426
3731,420,1487,0,User,47427
1678,523,483,0,User,47428
4355,1159,433,0,User,47429
2492,296,325,0,User,47430
1473,1848,327,0,User,47431
175,1972,1916,0,User,47432
2542,383,2082,0,Influencer,47433
1281,1518,180,0,Influencer,47434
2266,153,1979,0,User,47435
1282,1710,2067,0,User,47436
734,224,226,0,Influencer,47437
1881,32,950,0,User,47438
5111,579,1391,0,User,47439
4586,1223,1603,0,User,47440
878,440,802,0,User,47441
1952,555,1758,0,User,47442
3068,523,1730,0,User,47443
478,1007,1582,0,User,47444
3047,145,822,0,User,47445
1369,966,1015,0,User,47446
2910,732,2467,0,User,47447
647,503,1013,0,User,47448
8112,970,1136,0,Influencer,47449
289,734,221,0,Influencer,47450
687,640,801,0,User,47451
135,655,1085,0,User,47452
641,1695,136,0,Influencer,47453
619,357,1632,0,User,47454
1912,1190,857,0,User,47455
3058,470,37,0,Bot,47456
5823,156,1062,0,User,47457
2176,20,258,0,User,47458
17,556,2244,0,User,47459
2197,37,189,0,User,47460
1447,267,805,0,User,47461
2075,1083,29,0,User,47462
2402,1780,1109,0,User,47463
2119,860,1318,0,User,47464
2430,305,749,0,User,47465
3962,1920,2659,0,User,47466
1458,187,3238,0,User,47467
34,1113,1306,0,User,47468
754,621,2115,0,News Outlet,47469
700,358,1078,0,User,47470
5556,15,748,0,User,47471
2576,464,1607,0,Bot,47472
959,370,948,0,User,47473
855,1435,1536,0,User,47474
2802,1313,3469,0,Bot,47475
2381,561,756,0,User,47476
4880,3763,946,0,User,47477
1672,140,913,0,Influencer,47478
570,858,263,0,User,47479
263,1081,1501,0,User,47480
1903,364,12,0,User,47481
2785,1028,3091,0,User,47482
1173,338,529,0,User,47483
2300,1014,878,0,Influencer,47484
401,502,388,0,User,47485
3112,567,1156,0,Influencer,47486
220,1228,1187,0,News Outlet,47487
262,393,2198,0,User,47488
264,1419,324,0,News Outlet,47489
1855,1151,290,0,User,47490
1518,949,2556,0,User,47491
2367,2028,3478,0,User,47492
1526,675,195,0,Influencer,47493
3666,1197,125,0,User,47494
6244,435,1524,0,User,47495
699,514,3477,0,News Outlet,47496
1604,456,516,0,User,47497
4217,538,1500,0,User,47498
3357,403,1722,0,User,47499
3027,802,1509,0,Bot,47500
1033,73,653,0,User,47501
2038,1332,264,0,Influencer,47502
761,13,1011,0,User,47503
2959,1145,1934,0,User,47504
8081,1423,932,0,User,47505
1089,40,267,0,User,47506
3623,181,404,0,Influencer,47507
2664,844,328,0,Influencer,47508
1047,370,983,0,User,47509
1236,910,1132,0,User,47510
3731,1602,1627,0,Influencer,47511
4694,1135,1308,0,User,47512
1412,303,524,0,Influencer,47513
544,1878,449,0,User,47514
1897,2156,2307,0,User,47515
4292,954,246,0,User,47516
2114,202,3292,0,User,47517
3187,1681,782,0,Influencer,47518
4062,293,2715,0,User,47519
3978,933,135,0,User,47520
3453,947,483,0,User,47521
555,86,455,0,User,47522
1889,1708,469,0,User,47523
282,792,896,0,User,47524
1126,955,668,0,User,47525
3084,1464,784,0,User,47526
4034,493,2459,0,User,47527
3437,3389,2150,0,Influencer,47528
2171,1484,3750,0,News Outlet,47529
464,184,15,0,Bot,47530
2347,864,529,0,User,47531
2811,38,964,0,User,47532
2091,183,1684,0,User,47533
3229,514,311,0,Influencer,47534
1796,1011,1494,0,Bot,47535
831,248,89,0,User,47536
4644,759,1224,0,User,47537
4756,886,1441,0,User,47538
2872,871,465,0,User,47539
2600,16,1718,0,User,47540
3588,1322,1231,0,User,47541
1937,1490,546,0,Influencer,47542
691,1091,3194,0,User,47543
616,1410,1566,0,Influencer,47544
9405,1579,2355,0,User,47545
2475,2226,2656,0,User,47546
203,2025,1585,0,User,47547
1108,165,424,0,Influencer,47548
1791,1097,1362,0,User,47549
1211,2,414,0,Bot,47550
3261,111,799,0,User,47551
391,122,663,0,User,47552
4201,477,1844,0,User,47553
137,283,1073,0,Influencer,47554
5075,778,131,0,Influencer,47555
279,2475,292,0,News Outlet,47556
1774,681,539,0,User,47557
1492,747,219,0,User,47558
1349,390,789,0,User,47559
3225,651,1610,0,User,47560
701,2293,623,0,User,47561
2887,680,768,0,User,47562
203,1548,82,0,User,47563
1290,92,1741,0,User,47564
1861,1569,306,0,User,47565
1631,891,2152,0,User,47566
2550,1832,2784,0,User,47567
1058,1500,2594,0,User,47568
1442,155,37,0,User,47569
185,137,281,0,News Outlet,47570
1775,945,2089,0,User,47571
2208,466,63,0,User,47572
1511,10,102,0,User,47573
2040,2820,2979,0,User,47574
2250,1518,695,0,Bot,47575
3257,30,447,0,User,47576
3653,769,1249,0,User,47577
5549,710,992,0,User,47578
3389,877,1732,0,News Outlet,47579
2964,1196,1320,0,Bot,47580
3380,1793,406,0,User,47581
4135,1284,793,0,News Outlet,47582
261,224,984,0,Influencer,47583
1386,911,2455,0,User,47584
2905,723,564,0,User,47585
2312,1286,571,0,Bot,47586
1541,497,1123,0,User,47587
553,1620,2407,0,User,47588
157,105,1033,0,User,47589
4433,815,1623,0,Influencer,47590
2640,215,597,0,User,47591
5657,1495,873,0,User,47592
396,940,714,0,Bot,47593
6103,1616,515,0,User,47594
834,1027,1155,0,User,47595
1223,968,492,0,User,47596
5187,1873,359,0,Influencer,47597
3044,422,1290,0,User,47598
2040,398,1735,0,User,47599
2741,3144,1297,0,User,47600
122,705,662,0,Influencer,47601
2499,1522,731,0,Influencer,47602
1340,276,1441,0,Bot,47603
3957,1542,1723,0,User,47604
711,796,1269,0,User,47605
8369,996,2198,0,User,47606
4650,1225,1995,0,Influencer,47607
869,709,1261,0,User,47608
2243,1311,1343,0,Influencer,47609
1150,1205,688,0,User,47610
1659,871,2277,0,User,47611
596,1372,379,0,User,47612
1087,87,1197,0,User,47613
637,404,1009,0,Influencer,47614
2748,47,462,0,User,47615
1757,1077,1348,0,User,47616
1198,307,1983,0,User,47617
760,1699,3697,0,Bot,47618
525,128,712,0,User,47619
1590,1831,430,0,User,47620
2602,1063,627,0,User,47621
694,163,1484,0,User,47622
3098,1266,45,0,User,47623
222,199,693,0,Bot,47624
930,1338,1358,0,Influencer,47625
63,415,2348,0,User,47626
2810,279,1243,0,User,47627
2244,765,1591,0,Bot,47628
916,287,1823,0,User,47629
229,1274,23,0,News Outlet,47630
1146,211,974,0,Influencer,47631
790,2020,2056,0,User,47632
1267,153,1421,0,User,47633
1977,1027,1877,0,User,47634
2429,932,3983,0,User,47635
3897,1100,2636,0,Bot,47636
2463,1426,429,0,User,47637
309,80,3057,0,User,47638
1571,1787,60,0,User,47639
1642,1040,1966,0,User,47640
2255,362,617,0,User,47641
2411,249,332,0,User,47642
1784,948,1500,0,User,47643
2652,357,1258,0,User,47644
143,1999,4004,0,News Outlet,47645
2505,60,285,0,News Outlet,47646
1949,1496,9,0,User,47647
2026,1989,204,0,User,47648
2329,1843,1226,0,News Outlet,47649
2719,365,170,0,User,47650
1443,1704,33,0,User,47651
3961,1054,493,0,User,47652
2143,775,486,0,User,47653
308,634,552,0,User,47654
3883,1437,303,0,Bot,47655
272,35,65,0,Influencer,47656
5759,803,517,0,User,47657
1628,400,2768,0,User,47658
3601,302,1455,0,User,47659
2543,226,1934,0,User,47660
4629,1224,1150,0,User,47661
1139,1736,46,0,Bot,47662
3467,49,1618,0,User,47663
1200,1195,1703,0,User,47664
539,197,867,0,User,47665
470,56,665,0,User,47666
4850,1096,1809,0,News Outlet,47667
689,86,2990,0,User,47668
5492,546,626,0,User,47669
1647,1263,2432,0,Influencer,47670
434,2186,2319,0,User,47671
676,235,296,0,User,47672
3652,817,2093,0,User,47673
825,553,1189,0,User,47674
1836,689,876,0,User,47675
4382,1103,1809,0,News Outlet,47676
1626,169,70,0,User,47677
2345,469,3896,0,User,47678
3102,272,600,0,User,47679
1857,686,1311,0,User,47680
627,592,1180,0,User,47681
139,1316,708,0,Influencer,47682
8457,551,403,0,Influencer,47683
656,192,309,0,User,47684
2139,587,519,0,User,47685
290,969,2685,0,Bot,47686
5054,1288,1569,0,User,47687
2110,599,35,0,User,47688
1458,672,183,0,News Outlet,47689
2124,757,258,0,User,47690
2041,1312,66,0,Bot,47691
5308,577,310,0,Influencer,47692
1003,0,1841,0,User,47693
5209,1233,1198,0,User,47694
4253,1303,1789,0,User,47695
1970,1083,32,0,User,47696
1988,248,2148,0,User,47697
964,359,509,0,Bot,47698
2841,2086,1549,0,User,47699
739,250,1959,0,User,47700
4682,929,1146,0,User,47701
2990,224,907,0,User,47702
2425,824,807,0,User,47703
3654,443,1762,0,User,47704
2128,570,1212,0,User,47705
1530,578,988,0,User,47706
4160,1850,34,0,Influencer,47707
616,1090,191,0,User,47708
289,227,617,0,Influencer,47709
75,1287,2017,0,User,47710
315,1212,546,0,User,47711
1774,448,974,0,User,47712
1284,2954,2054,0,News Outlet,47713
1174,46,851,0,User,47714
1125,1420,489,0,News Outlet,47715
4711,340,1217,0,User,47716
2366,157,897,0,User,47717
465,159,1774,0,User,47718
3170,454,307,0,User,47719
359,1120,26,0,User,47720
840,747,591,0,User,47721
1757,724,1732,0,User,47722
1483,460,923,0,User,47723
3216,246,488,0,User,47724
46,411,2168,0,User,47725
1587,497,2728,0,User,47726
1726,729,116,0,User,47727
476,167,2097,0,User,47728
520,1165,1269,0,Influencer,47729
1825,244,593,0,User,47730
1475,580,2220,0,User,47731
1859,542,2814,0,Influencer,47732
1858,1174,307,0,User,47733
211,151,1428,0,User,47734
715,233,480,0,User,47735
2146,381,1959,0,User,47736
1728,377,234,0,User,47737
1448,139,78,0,User,47738
881,471,319,0,User,47739
1859,611,1474,0,News Outlet,47740
1525,408,2830,0,User,47741
337,293,496,0,User,47742
1347,1088,1148,0,User,47743
2287,1711,1002,0,Bot,47744
91,1882,594,0,User,47745
101,1412,1214,0,News Outlet,47746
2644,895,441,0,Bot,47747
4543,975,1605,0,User,47748
21,873,4045,0,User,47749
3407,943,1995,0,User,47750
2347,769,1666,0,User,47751
1966,518,1712,0,User,47752
1550,1519,806,0,User,47753
915,1447,519,0,Influencer,47754
5228,377,348,0,User,47755
1937,133,1972,0,User,47756
2218,656,2661,0,User,47757
517,787,305,0,User,47758
303,2435,183,0,News Outlet,47759
1104,425,982,0,News Outlet,47760
1704,1616,1080,0,User,47761
1297,1190,2523,0,User,47762
90,314,2145,0,News Outlet,47763
480,1064,1167,0,Influencer,47764
2701,755,701,0,News Outlet,47765
1719,693,2239,0,User,47766
1983,1989,1270,0,User,47767
2009,575,436,0,User,47768
1290,771,443,0,Influencer,47769
858,452,572,0,Influencer,47770
1011,11,1327,0,Influencer,47771
224,247,814,0,User,47772
1592,575,1372,0,User,47773
1068,1114,50,0,User,47774
1336,679,4290,0,User,47775
2942,412,24,0,User,47776
736,1912,288,0,User,47777
648,229,1632,0,User,47778
4042,119,1916,0,User,47779
1545,1901,1081,0,User,47780
641,1052,100,0,User,47781
346,617,664,0,Bot,47782
1468,537,2951,0,User,47783
241,1278,1377,0,News Outlet,47784
1642,111,388,0,User,47785
1270,1101,1944,0,User,47786
2613,398,224,0,User,47787
1173,1541,1176,0,User,47788
2440,1026,1722,0,User,47789
4312,1240,1753,0,Influencer,47790
2128,461,1373,0,User,47791
1167,649,179,0,User,47792
1810,748,1372,0,User,47793
444,883,1086,0,User,47794
1638,675,1540,0,User,47795
4985,1066,2805,0,User,47796
868,443,266,0,User,47797
1648,850,2478,0,User,47798
1961,308,818,0,User,47799
1406,80,2391,0,User,47800
325,1109,877,0,Influencer,47801
3619,269,303,0,User,47802
5725,925,1224,0,User,47803
4471,382,755,0,Influencer,47804
294,879,2696,0,User,47805
106,578,3844,0,Influencer,47806
425,82,1234,0,Bot,47807
5512,2329,641,0,User,47808
552,95,1303,0,Influencer,47809
3324,1261,491,0,User,47810
380,844,1763,0,Influencer,47811
3357,90,1803,0,User,47812
2362,2672,148,0,User,47813
7300,53,96,0,User,47814
1532,947,1138,0,Influencer,47815
5448,148,2268,0,User,47816
3732,3065,1726,0,Bot,47817
210,1134,1115,0,News Outlet,47818
4622,323,4732,0,User,47819
5133,1537,2058,0,News Outlet,47820
3994,84,1943,0,Influencer,47821
4889,942,549,0,User,47822
1437,1148,1952,0,Influencer,47823
69,884,875,0,User,47824
1421,1479,947,0,User,47825
1087,823,637,0,User,47826
1820,600,809,0,Influencer,47827
3521,2052,1859,0,User,47828
2187,2627,1996,0,User,47829
2600,477,439,0,User,47830
3733,218,2808,0,Influencer,47831
2170,1213,35,0,News Outlet,47832
1285,458,1378,0,User,47833
2456,1077,1717,0,User,47834
716,1431,1691,0,User,47835
1440,517,1670,0,Influencer,47836
1013,1143,1127,0,User,47837
6,368,55,0,News Outlet,47838
1382,389,1003,0,Bot,47839
2611,1542,1352,0,User,47840
1434,1845,2992,0,User,47841
416,366,1015,0,User,47842
4480,1647,1566,0,User,47843
2811,935,1784,0,User,47844
130,636,786,0,User,47845
1911,511,2084,0,User,47846
449,373,165,0,User,47847
2043,344,2043,0,User,47848
988,392,1073,0,Influencer,47849
1529,1418,1197,0,News Outlet,47850
